id,price,price_display,frequency,property_type,bedrooms,bathrooms,address,summary,property_url,contact_url,branch,branch_id,added_or_reduced,first_visible_date,let_type,postcode,search_date,letting_details,property_size_sqft,property_size_sqm,scraping_success,scraping_error,edinburgh_distance_km,edinburgh_drive_time_minutes,edinburgh_transit_time_minutes,glasgow_distance_km,glasgow_drive_time_minutes,glasgow_transit_time_minutes
167769626,2000,"£2,000 pcm",monthly,Apartment,2,1.0,"York Place, Edinburgh, Midlothian, EH1",A recently renovated two bedroom Georgian New Town flat on York Place,https://www.rightmove.co.uk/properties/167769626#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167769626,"Savills Lettings, Edinburgh",203531,Added on 03/10/2025,2025-10-03T13:42:17Z,,EH1,2025-10-17T01:45:21.903981,"{'let available date': 'Now', 'deposit': '£2,307', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,1.75,4.9,8.8,74.31,56.4,96.6
167766575,1950,"£1,950 pcm",monthly,Flat,2,2.0,"Gardners Crescent, Fountainbridge, Edinburgh, EH3",**AVAILABLE NOW** Large and bright 2 bedroom FURNISHED flat in popular residential area of Fountainbridge. The property is located within a factored building with lift access and an allocated underground parking space.,https://www.rightmove.co.uk/properties/167766575#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167766575,"Clan Gordon, Edinburgh",115279,Added on 03/10/2025,2025-10-03T13:07:18Z,,EH3,2025-10-17T01:45:21.903983,"{'let available date': 'Now', 'deposit': '£2,150', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,1.98,4.8,31.6,74.82,57.1,182.4
166488872,1895,"£1,895 pcm",monthly,Flat,2,1.0,"Mount Stuart Street, Glasgow, G41","Step into luxury with this outstanding two-bedroom main door flat, fully refurbished to the most exacting standards. Every detail has been carefully considered, creating a home that blends period character with sophisticated, contemporary style.It's not just a flat - it's a lifestyle.",https://www.rightmove.co.uk/properties/166488872#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=166488872,"Dial A Home, Glasgow",8958,Reduced on 03/10/2025,2025-09-02T13:53:27Z,,G41,2025-10-17T01:45:21.903985,"{'let available date': 'Now', 'deposit': '£1,995', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,82.14,64.0,120.5,7.17,12.2,45.2
167765327,1850,"£1,850 pcm",monthly,Flat,2,2.0,"Royal Terrace, Glasgow, Glasgow, G3","DJ Alexander are delighted to bring to the market this well presented top floor, two bedroom traditional flat, located on the edge of the highly sought after Park District *TO BOOK A VIEWING CLICK ON REQUEST DETAILS/EMAIL AGENT*",https://www.rightmove.co.uk/properties/167765327#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167765327,"DJ Alexander, Glasgow",37230,Added on 03/10/2025,2025-10-03T12:47:39Z,,G3,2025-10-17T01:45:21.903988,"{'let available date': 'Now', 'deposit': '£2,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,76.68,60.8,79.0,1.94,8.6,26.7
167070482,1590,"£1,590 pcm",monthly,Flat,2,1.0,"Marchmont Crescent, Edinburgh, EH9","DEPOSIT £500 - Two bedroom furnished flat located in Edinburgh, TO BOOK A VIEWING ONLINE, PLEASE FILL OUT THE CONTACT AGENT FORM.",https://www.rightmove.co.uk/properties/167070482#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167070482,"DJ Alexander, Edinburgh",29310,Reduced on 03/10/2025,2025-09-16T19:51:19Z,,EH9,2025-10-17T01:45:21.903989,"{'let available date': 'Now', 'deposit': '£500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,3.88,9.0,22.2,78.39,55.2,121.2
167754746,1850,"£1,850 pcm",monthly,Detached,4,2.0,"Livingston Crescent, Winchburgh, EH52","Halliday Homes welcome to the market Livingston Crescent, Winchburgh. An attractive four-bedroom detached family home, situated in a highly desirable development, and conveniently located within walking distance to the town’s newly established nursery, primary and secondary schools.
Complet...",https://www.rightmove.co.uk/properties/167754746#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167754746,"Halliday Homes Lettings & Property Management, Stirling",269579,Added on 03/10/2025,2025-10-03T10:44:58Z,,EH52,2025-10-17T01:45:21.903992,"{'let available date': '03/11/2025', 'deposit': '£1,850', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",1356.0,126.0,True,,22.62,30.8,55.4,55.47,41.4,110.1
167754155,1600,"£1,600 pcm",monthly,Semi-Detached,3,,"Dalmellington Road, Glasgow",Houstons are delighted to bring to the rental market this rarely available 3 bed semi detached home in the Crookston are of Glasgow.,https://www.rightmove.co.uk/properties/167754155#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167754155,"Houston Home Lettings Ltd, Glasgow",224042,Added on 03/10/2025,2025-10-03T10:38:18Z,,,2025-10-17T01:45:21.903994,"{'let available date': 'Ask agent', 'deposit': '£1,900', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,86.31,69.0,113.2,11.35,17.6,51.2
167427197,1700,"£1,700 pcm",monthly,Apartment,2,2.0,"Barnie Terrace, Edinburgh, Midlothian","NO HMO LICENCE Situated in the heart of the sought-after seaside neighbourhood of Portobello, this beautifully furnished upper-floor flat offers stylish, contemporary living in a newly built development. With two well-sized bedrooms featuring double beds and a dressing room/home office...",https://www.rightmove.co.uk/properties/167427197#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167427197,"Rettie, Edinburgh",59954,Reduced on 03/10/2025,2025-09-25T14:58:55Z,,,2025-10-17T01:45:21.903995,"{'let available date': '30/10/2025', 'deposit': '£1,900', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",872.0,81.0,True,,4.86,8.9,19.3,87.22,61.9,126.8
167737388,1400,"£1,400 pcm",monthly,Apartment,2,1.0,"Craigcrook Road, Edinburgh, Midlothian, EH4","Recently refurbished, unfurnished two-bedroom flat with garage space in the sought-after Blackhall area. Freshly decorated with new carpets and a stylish kitchen, the property offers bright and well-presented accommodation throughout. A perfect base for professionals looking for modern living in ...",https://www.rightmove.co.uk/properties/167737388#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167737388,"Umega Lettings, Edinburgh",153032,Added on 02/10/2025,2025-10-02T22:50:09Z,,EH4,2025-10-17T01:45:21.903997,"{'let available date': 'Now', 'deposit': '£1,650', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,6.91,12.0,32.7,69.63,50.5,136.0
167735885,1430,"£1,430 pcm",monthly,Flat,2,2.0,"Easter Dalry Road, Edinburgh, EH11","DEPOSIT £500 - Two bedroom furnished flat in Dalry, Edinburgh. TO BOOK A VIEWING ONLINE, PLEASE FILL OUT THE CONTACT AGENT FORM.",https://www.rightmove.co.uk/properties/167735885#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167735885,"DJ Alexander, Edinburgh",29310,Added on 02/10/2025,2025-10-02T19:50:08Z,,EH11,2025-10-17T01:45:21.903999,"{'let available date': '04/11/2025', 'deposit': '£500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,7.96,14.5,28.3,67.82,45.6,103.9
167735876,1970,"£1,970 pcm",monthly,Flat,2,1.0,"Roseneath Terrace, Edinburgh, EH9","DEPOSIT £500 - Two double bedroom, third floor flat to rent by the Meadows, Edinburgh. TO BOOK A VIEWING ONLINE, PLEASE FILL OUT CONTACT AGENT FORM. ",https://www.rightmove.co.uk/properties/167735876#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167735876,"DJ Alexander, Edinburgh",29310,Added on 02/10/2025,2025-10-02T19:49:45Z,,EH9,2025-10-17T01:45:22.635887,"{'let available date': '03/11/2025', 'deposit': '£500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,3.88,9.0,22.2,78.39,55.2,121.2
167734037,1699,"£1,699 pcm",monthly,Flat,2,2.0,"Clyde Place, Glasgow, G5",Solasta Riverside is located on the banks of the River Clyde and is one of Glasgow's first build to rent developments - we're changing the way you rent in Glasgow.,https://www.rightmove.co.uk/properties/167734037#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167734037,"Solasta Riverside, Solasta Riverside",250478,Added on 02/10/2025,2025-10-02T18:20:07Z,,G5,2025-10-17T01:45:22.635891,"{'let available date': 'Ask agent', 'deposit': '£2,548', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",721.0,67.0,True,,87.25,66.1,83.3,3.88,10.7,44.3
167733962,1725,"£1,725 pcm",monthly,Flat,2,2.0,"Clyde Place, Glasgow, G5",Solasta Riverside is located on the banks of the River Clyde and is one of Glasgow's first build to rent developments - we're changing the way you rent in Glasgow.,https://www.rightmove.co.uk/properties/167733962#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167733962,"Solasta Riverside, Solasta Riverside",250478,Added on 02/10/2025,2025-10-02T18:18:44Z,,G5,2025-10-17T01:45:22.635894,"{'let available date': 'Ask agent', 'deposit': '£2,587', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",721.0,67.0,True,,87.25,66.1,83.3,3.88,10.7,44.3
167733932,1825,"£1,825 pcm",monthly,Flat,2,2.0,"Clyde Place, Glasgow, G5",Solasta Riverside is located on the banks of the River Clyde and is one of Glasgow's first build to rent developments - we're changing the way you rent in Glasgow.,https://www.rightmove.co.uk/properties/167733932#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167733932,"Solasta Riverside, Solasta Riverside",250478,Added on 02/10/2025,2025-10-02T18:17:44Z,,G5,2025-10-17T01:45:22.635896,"{'let available date': 'Ask agent', 'deposit': '£2,737', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",721.0,67.0,True,,87.25,66.1,83.3,3.88,10.7,44.3
167733263,1495,"£1,495 pcm",monthly,Flat,2,,"Easter Dalry Drive, EH11 2TE","Available From:- 13th November 2025 Furnished Accommodation:- I am delighted to bring to the market this bright, attractively presented ground floor furnished flat. The property consists of: entrance hall, 2 bedrooms with fitted wardrobes, living room, bathroom with shower over bath and modern ...",https://www.rightmove.co.uk/properties/167733263#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167733263,"Direct Lettings (Scotland) Ltd, Edinburgh",100825,Added on 02/10/2025,2025-10-02T18:04:46Z,,EH11,2025-10-17T01:45:22.635898,"{'let available date': '13/11/2025', 'deposit': 'Ask agent', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,7.96,14.5,28.3,67.82,45.6,103.9
168128423,1450,"£1,450 pcm",monthly,Flat,2,2.0,"Minerva Way, Glasgow, G3","2-Bedroom First Floor Flat – Minerva Way, Finnieston – £1,450 PCM Situated in the heart of Glasgow’s trendy West End, this freshly painted first-floor flat offers stylish living in one of the cit... ** Property Reference: 2554856 **",https://www.rightmove.co.uk/properties/168128423#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=168128423,"OpenRent, London",96668,Added on 02/10/2025,2025-10-12T09:06:03Z,,G3,2025-10-17T01:45:22.635900,"{'let available date': 'Now', 'deposit': '£1,450', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,76.68,60.8,79.0,1.94,8.6,26.7
167729219,1485,"£1,485 pcm",monthly,Flat,2,1.0,"Silvermills, Edinburgh, EH3","DEPOSIT £500 - Two bedroom flat located in Edinburgh. TO BOOK A VIEWING ONLINE, PLEASE FILL OUT THE CONTACT AGENT FORM.",https://www.rightmove.co.uk/properties/167729219#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167729219,"DJ Alexander, Edinburgh",29310,Added on 02/10/2025,2025-10-02T17:01:02Z,,EH3,2025-10-17T01:45:22.635902,"{'let available date': '20/10/2025', 'deposit': '£500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,1.98,4.8,31.6,74.82,57.1,182.4
167725226,1575,"£1,575 pcm",monthly,Apartment,2,2.0,"Pillans Place, Edinburgh","Modern two-bedroom, two-bathroom second-floor apartment in a desirable development, close to the vibrant Shore area of Leith, with free street parking. The property is neutrally decorated throughout and is in excellent condition. Accommodation Comprises: Entrance ...",https://www.rightmove.co.uk/properties/167725226#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167725226,"Rettie, Edinburgh",59954,Added on 02/10/2025,2025-10-02T16:04:18Z,,,2025-10-17T01:45:22.635904,"{'let available date': '28/10/2025', 'deposit': '£1,775', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",797.0,74.0,True,,3.85,8.0,25.3,92.7,63.6,120.8
167723987,1900,"£1,900 pcm",monthly,Detached,4,3.0,"Portland Road, Hawkhead","A beautifully presented, new build house. Available from early November!",https://www.rightmove.co.uk/properties/167723987#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167723987,"Slater Hogg & Howison Lettings, Paisley",76912,Added on 02/10/2025,2025-10-02T15:47:32Z,,,2025-10-17T01:45:22.635906,"{'let available date': '03/11/2025', 'deposit': '£2,000', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,90.52,72.9,141.1,14.23,19.2,65.8
167713454,1895,"£1,895 pcm",monthly,Flat,3,1.0,"Montpelier Park, Edinburgh, EH10","Lovely three double bedroom top floor flat in a desirable location. Extremely spacious and bright, fully furnished with neutral decor throughout. Close to the city centre with great local amenities nearby. EPC: D. Landlord registration number: 461416/230/13291",https://www.rightmove.co.uk/properties/167713454#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167713454,"RentLocally.co.uk Ltd, Edinburgh",140912,Added on 02/10/2025,2025-10-02T13:30:38Z,,EH10,2025-10-17T01:45:22.635908,"{'let available date': '24/10/2025', 'deposit': '£1,995', 'min. tenancy': '6 months', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,8.24,15.5,46.0,73.5,47.9,151.6
167710490,1500,"£1,500 pcm",monthly,Flat,2,2.0,"Winton Drive, Kelvindale, Glasgow, G12",This immaculately presented two bedroom flat occupies a comfortable elevated ground floor position.,https://www.rightmove.co.uk/properties/167710490#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167710490,"Western Lettings, Glasgow",80032,Added on 02/10/2025,2025-10-02T12:49:55Z,,G12,2025-10-17T01:45:22.635910,"{'let available date': '28/10/2025', 'deposit': '£1,700', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,79.26,65.3,90.3,4.35,12.2,53.6
167695958,1750,"£1,750 pcm",monthly,Flat,3,1.0,"Thornwood Road, Thornwood, Glasgow, G11","***NO HMO LICENCE*** This spacious, three bedroom unfurnished property is situated in the popular Thornwood area of West End of Glasgow.",https://www.rightmove.co.uk/properties/167695958#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167695958,"ritehome, Glasgow",148157,Added on 02/10/2025,2025-10-02T09:29:22Z,,G11,2025-10-17T01:45:22.635912,"{'let available date': '31/10/2025', 'deposit': '£2,625', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,85.88,67.6,85.2,5.0,15.2,40.7
167686388,1500,"£1,500 pcm",monthly,Detached,4,1.0,"Berry Hillock Farmhouse, Glenogilvy, Forfar, Angus, DD8","This beautifully renovated 4-bedroom country house offers the perfect combination of modern comfort and tranquil countryside living. Currently undergoing the final touches, the property features brand new flooring throughout and a thoughtful layout designed for family life.",https://www.rightmove.co.uk/properties/167686388#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167686388,"Galbraith, Cupar",42804,Added on 01/10/2025,2025-10-01T18:54:50Z,,DD8,2025-10-17T01:45:22.635914,"{'let available date': '28/10/2025', 'deposit': '£1,500', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Unfurnished', 'council tax': 'Ask agent'}",,,True,,137.42,105.9,,166.68,119.2,
167681411,1450,"£1,450 pcm",monthly,Flat,2,2.0,"West Bryson Road, Slateford, Edinburgh, EH11",Well-appointed 2 double bedroom furnished property located on West Bryson Road with private parking. Situated in the Ardmillan area with great outdoor space nearby at Harrison Park as well as entertainment at Fountain Park.,https://www.rightmove.co.uk/properties/167681411#/?channel=RES_LET,/property-to-rent/contactBranch.html?propertyId=167681411,"The Property Letting Centre, Edinburgh",280121,Added on 01/10/2025,2025-10-01T16:58:15Z,,EH11,2025-10-17T01:45:22.635917,"{'let available date': 'Now', 'deposit': '£1,550', 'min. tenancy': 'Ask agent', 'let type': 'Long term', 'furnish type': 'Furnished', 'council tax': 'Ask agent'}",,,True,,7.96,14.5,28.3,67.82,45.6,103.9
